bootstrap_replicate,bootstrap_statistic,n_contributing_bootstrap_clusters,n_unique_source_patients,n_source_patients_selected_more_than_once,n_bootstrap_copies_from_repeated_source_patients,n_profiles_from_repeated_source_patient_copies,n_pre_exclusion_zero_distance_external_candidates
603,0.005479423511751055,34,21,9,22,110,166
604,0.006257803187779652,34,20,11,25,121,162
605,0.012715613616529085,34,23,7,18,82,138
606,0.0199113676587574,34,21,7,20,133,380
607,0.015011987486812903,34,21,8,21,129,274
608,0.012049063849344083,34,27,6,13,65,80
609,0.01159757168933348,34,22,9,21,127,178
610,0.012935672279175886,34,23,8,19,127,184
611,0.02522538633981164,34,23,7,18,113,228
612,0.010304592230775012,34,20,7,21,86,218
613,0.024323893525666856,34,19,10,25,126,216
614,0.015210924448639338,34,24,9,19,77,86
615,0.019287910529151686,34,25,6,15,91,132
616,0.027154789612608587,34,22,7,19,137,294
617,0.02254494136992749,34,20,9,23,124,210
618,0.011954003097197345,34,25,7,16,65,92
619,0.028655522270351064,34,19,8,23,132,288
620,0.012795234156226097,34,22,8,20,118,200
621,0.01628990687382608,34,20,10,24,163,240
622,0.007143785626192611,34,24,8,18,98,134
623,0.013767575616491251,34,22,9,21,119,216
624,0.013053339834847265,34,21,9,22,87,140
625,0.010245445005326231,34,23,9,20,101,128
626,0.00937453517604682,34,24,10,20,104,104
627,0.03419379053300588,34,20,11,25,167,242
628,0.012921339994312275,34,25,9,18,104,104
629,0.030468155911840135,34,20,10,24,100,148
630,0.02725674397500657,34,19,9,24,95,172
631,0.010948176270157817,34,21,10,23,98,146
632,0.012292939491283565,34,21,8,21,113,194
633,0.010245445005326231,34,21,10,23,127,182
634,0.01249090525746755,34,24,9,19,85,94
635,0.026219804817178723,34,23,10,21,139,172
636,0.017035396858252033,34,21,10,23,116,170
637,0.0194398998879812,34,20,8,22,96,180
638,0.01834556853933359,34,21,9,22,148,270
639,0.015375256796069978,34,23,8,19,66,102
640,0.022060955397018682,34,23,10,21,121,154
641,0.008199183308045567,34,19,10,25,136,256
642,0.013082014805380092,34,21,10,23,126,186
643,0.01425697796232963,34,19,10,25,163,280
644,0.01640309685090629,34,21,9,22,114,202
645,0.012388278889974822,34,22,11,23,109,118
646,0.02424731099683807,34,23,9,20,88,112
647,0.029900908398208095,34,23,9,20,111,132
648,0.012674611143260801,34,22,8,20,100,142
649,0.01926470401872267,34,18,11,27,112,182
650,0.01816016789068191,34,18,8,24,132,316
651,0.01683206871992287,34,21,9,22,144,240
652,0.020168527058830262,34,21,9,22,117,188
653,0.022270171807196613,34,21,10,23,115,160
654,0.01758055415472677,34,20,10,24,170,292
655,0.013154247366145636,34,21,9,22,124,226
656,0.018837423963140885,34,24,9,19,98,110
657,0.0040951265127833585,34,21,8,21,132,272
658,0.02164779248721503,34,24,8,18,108,196
659,0.02522538633981164,34,23,8,19,111,208
660,0.015357745431584913,34,20,9,23,107,188
661,0.010233229709924036,34,23,9,20,118,136
662,0.014202746173260769,34,24,7,17,66,102
663,0.014600161827510047,34,19,9,24,137,278
664,0.006970820437094082,34,22,10,22,95,128
665,0.012701559777717447,34,21,11,24,135,162
666,0.0156300176586831,34,24,9,19,98,110
667,0.02945582573330876,34,18,9,25,131,276
668,0.017434357644564302,34,20,11,25,108,138
669,0.012467267226721476,34,21,8,21,111,230
670,0.011391654548324123,34,23,9,20,109,142
671,0.020470440175828164,34,19,10,25,152,236
672,0.022112503146396817,34,23,10,21,117,150
673,0.00986279031833246,34,21,10,23,129,174
674,0.021105480642936745,34,22,9,21,95,136
675,0.013474134266063392,34,23,9,20,135,198
676,0.011391654548324123,34,20,10,24,108,156
677,0.026643334373149613,34,20,10,24,107,158
678,0.009066416407086879,34,22,8,20,99,168
679,0.02883887373462088,34,21,8,21,89,160
680,0.02113206253554127,34,24,7,17,93,158
681,0.017612510305242683,34,19,8,23,111,234
682,0.013014177000209792,34,21,11,24,118,150
683,0.030439923111748084,34,23,7,18,85,146
684,0.015271219188422738,34,21,8,21,98,166
685,0.01172962387602891,34,21,8,21,114,248
686,0.01181255043206371,34,20,11,25,118,174
687,0.014654170148583057,34,22,9,21,125,182
688,0.027735516978162726,34,19,11,26,156,222
689,0.025824974415615556,34,23,9,20,77,98
690,0.03186454566027641,34,24,9,19,100,112
691,0.009129282581705905,34,25,6,15,60,112
692,0.007068393549399914,34,23,9,20,88,112
693,0.021253561369597555,34,21,11,24,123,162
694,0.01734542216269936,34,22,9,21,96,126
695,0.015507635414099455,34,21,9,22,126,204
696,0.015933718853373288,34,18,10,26,121,202
697,0.02164779248721503,34,23,9,20,131,182
698,0.014151953466635114,34,23,8,19,101,158
699,0.01413951015929607,34,21,10,23,104,148
700,0.0048245085523462225,34,22,6,18,121,232
701,0.007300366482956549,34,24,6,16,71,130
702,0.026553162402378094,34,21,12,25,117,132
703,0.01732087686986274,34,21,7,20,114,222
704,0.012453164021209745,34,20,9,23,118,196
705,0.022194754670542577,34,22,9,21,109,166
706,0.018954649197448346,34,23,10,21,87,96
707,0.006566260473276769,34,20,10,24,116,166
708,0.010245445005326231,34,19,9,24,110,198
709,0.013314934648694363,34,23,9,20,85,106
710,0.020325126326336845,34,21,8,21,95,170
711,0.023436587261441363,34,23,8,19,97,154
712,0.024873366842180764,34,24,9,19,85,100
713,0.015426695476455615,34,21,10,23,115,148
714,0.014098557759271019,34,26,7,15,71,86
715,0.020883984844180116,34,22,10,22,156,222
716,0.014553648802987103,34,23,7,18,98,158
717,0.020962734175153673,34,21,11,24,128,170
718,0.029541380788796485,34,22,9,21,93,126
719,0.015199021275964897,34,22,8,20,84,134
720,0.012816233534040808,34,20,9,23,98,158
721,0.027970041541984243,34,23,7,18,121,214
722,0.009385401546444128,34,21,9,22,106,148
723,0.022214681183937053,34,20,11,25,126,162
724,0.03227112860744463,34,21,9,22,131,240
725,0.011760275400049716,34,22,6,18,83,168
726,0.02615629888038952,34,20,10,24,120,186
727,0.015370197772705395,34,21,9,22,105,190
728,0.00839737936930194,34,22,9,21,91,132
729,0.011557051877846308,34,23,8,19,125,200
730,0.014611338285645155,34,20,12,26,110,140
731,0.025030572059415675,34,22,11,23,108,120
732,0.018669187994740807,34,23,8,19,135,248
733,0.01796421906737601,34,18,12,28,120,162
734,0.029448867308225414,34,22,11,23,123,132
735,0.019361895653640895,34,20,11,25,112,142
736,0.023784551871304762,34,21,9,22,137,200
737,0.01557175869899513,34,23,10,21,87,96
738,0.016511437321501968,34,20,9,23,110,182
739,0.02785976166009929,34,25,8,17,78,90
740,0.008798672515857052,34,22,8,20,101,152
741,0.012169305609459637,34,23,9,20,99,120
742,0.012827139739680277,34,22,8,20,102,168
743,0.009025255206578962,34,23,7,18,68,118
744,0.01424871905425032,34,23,9,20,104,128
745,0.029720089049164226,34,21,8,21,117,210
746,0.01273446924608293,34,18,12,28,131,176
747,0.013503140049890176,34,26,6,14,68,110
748,0.02720958312912731,34,20,10,24,152,236
749,0.012434686406841425,34,21,7,20,73,142
750,0.010041080363322519,34,22,10,22,122,164
751,0.016179674627661372,34,22,10,22,124,184
752,0.01852503326781083,34,23,9,20,97,118
753,0.024774720602135647,34,21,7,20,86,182
754,0.013940163650538372,34,21,8,21,113,196
755,0.011512508766227173,34,24,10,20,116,116
756,0.012418148737529531,34,23,9,20,76,100
757,0.013763766238500237,34,21,9,22,127,242
758,0.022849673407361548,34,24,9,19,118,142
759,0.013868844997472665,34,23,9,20,114,156
760,0.026118502805279532,34,19,11,26,138,210
761,0.021772429554402034,34,22,11,23,116,128
762,0.012450906670801315,34,20,8,22,101,190
763,0.013595085343530714,34,23,9,20,88,112
764,0.014141881873067225,34,21,10,23,117,162
765,0.0210168742441268,34,23,9,20,89,116
766,0.01221969846680369,34,21,9,22,120,186
767,0.027975026532488956,34,20,9,23,114,230
768,0.015341861016044931,34,22,7,19,90,174
769,0.01331378090269137,34,20,11,25,113,140
770,0.014203285769234467,34,23,8,19,108,170
771,0.008556562222130852,34,23,10,21,120,150
772,0.00943469495339331,34,22,10,22,88,120
773,0.012211123078541275,34,23,9,20,94,136
774,0.011265735291946077,34,20,10,24,120,180
775,0.011705046634850336,34,22,8,20,102,174
776,0.012061625740331924,34,23,7,18,84,152
777,0.018272426968341582,34,22,8,20,109,168
778,0.019859261948822392,34,22,9,21,101,152
779,0.013989181600876484,34,22,10,22,91,112
780,0.01607505488622943,34,21,8,21,115,214
781,0.011016088015758027,34,24,9,19,112,136
782,0.010596890171539808,34,20,10,24,103,148
783,0.01810638901784207,34,19,10,25,103,154
784,0.012102051827640278,34,23,8,19,116,182
785,0.01623943042556788,34,16,11,29,173,426
786,0.019869328352837237,34,21,9,22,156,272
787,0.017288635963218297,34,21,7,20,79,164
788,0.009637638328100606,34,24,8,18,80,98
789,0.011026522193311798,34,19,8,23,139,306
790,0.01907815018773032,34,22,11,23,108,120
791,0.011645470543257153,34,17,11,28,157,296
792,0.024294797262229946,34,22,8,20,120,186
793,0.016355558253734845,34,23,8,19,95,140
794,0.016150607379397067,34,21,8,21,85,154
795,0.018758478313508666,34,23,9,20,110,158
796,0.017801233686962244,34,19,12,27,168,204
797,0.01215596866435234,34,21,8,21,120,254
798,0.0259662688018773,34,23,10,21,75,84
799,0.022153945075593623,34,22,9,21,114,168
800,0.01726299807443727,34,21,10,23,103,136
801,0.026635715110845892,34,18,10,26,130,232
802,0.018294086706708547,34,22,9,21,93,140
803,0.016287859204239877,34,23,9,20,83,104
804,0.009938998883535652,34,26,7,15,88,118
805,0.018680030127244944,34,22,9,21,107,146
806,0.015396441031156165,34,23,9,20,118,154
807,0.016026878739802075,34,23,7,18,93,158
808,0.02314247570499272,34,25,8,17,97,112
809,0.011768774523477018,34,27,6,13,55,64
810,0.025999056419379586,34,21,9,22,98,176
811,0.008521329820466546,34,22,8,20,117,236
812,0.019287910529151686,34,24,9,19,100,118
813,0.014826404336983953,34,22,11,23,142,166
814,0.01242515911913641,34,23,9,20,125,164
815,0.010195087189946519,34,21,10,23,120,156
816,0.011391654548324123,34,20,10,24,119,170
817,0.01506438910962691,34,20,9,23,113,182
818,0.013466995032163587,34,22,8,20,82,154
819,0.011694459427385964,34,21,9,22,116,194
820,0.012827139739680277,34,21,11,24,112,130
821,0.023911549226925906,34,21,11,24,93,114
822,0.004226152794575638,34,19,12,27,147,204
823,0.018781297837312718,34,22,8,20,112,176
824,0.01698198028919764,34,22,8,20,121,202
825,0.01580680966360945,34,24,9,19,110,134
826,0.025163006562058526,34,24,6,16,77,122
827,0.01628203733197938,34,24,6,16,100,220
828,0.027630353945527736,34,20,10,24,107,160
829,0.016497056117420396,34,23,8,19,78,114
830,0.012368921636763671,34,25,6,15,68,104
831,0.01176869422554424,34,22,8,20,104,172
832,0.03127886285669548,34,23,8,19,115,154
833,0.02377494552848454,34,22,7,19,75,148
834,0.02749687276084324,34,21,10,23,128,198
835,0.010488232115100735,34,25,9,18,100,100
836,0.0164054509090295,34,22,8,20,71,140
837,0.011980486027824023,34,24,7,17,106,216
838,0.029265564206150497,34,24,8,18,115,178
839,0.012410011626425441,34,20,9,23,100,192
840,0.024965494925873327,34,18,8,24,120,246
841,0.02933096277920038,34,23,8,19,99,156
842,0.015357745431584913,34,20,10,24,118,190
843,0.016441327456145023,34,22,11,23,114,126
844,0.012140092485383065,34,21,9,22,125,188
845,0.02186218890618878,34,20,11,25,105,160
846,0.016071019251746282,34,18,10,26,131,250
847,0.021816300775215923,34,21,10,23,106,154
848,0.017132045535206322,34,26,7,15,67,76
849,0.02856310432815414,34,23,8,19,96,146
850,0.021772429554402034,34,21,9,22,81,138
851,0.011384130557228343,34,23,9,20,76,94
852,0.019582887556841087,34,23,9,20,126,186
853,0.010368701566957648,34,20,11,25,145,214
854,0.022575508747290775,34,21,11,24,141,186
855,0.010245445005326231,34,22,10,22,126,168
856,0.014308371079197826,34,22,10,22,97,124
857,0.029346463520696725,34,23,8,19,91,132
858,0.010101152862183507,34,23,7,18,89,146
859,0.019785410023698477,34,21,9,22,85,160
860,0.017434357644564302,34,23,9,20,104,128
861,0.006420704276248204,34,21,7,20,117,282
862,0.01192849172516608,34,20,9,23,106,178
863,0.010245445005326231,34,24,8,18,94,130
864,0.016184785962315443,34,23,8,19,118,160
865,0.018835202967201002,34,24,9,19,96,108
866,0.01333614874045333,34,21,9,22,144,234
867,0.013472667947894944,34,25,7,16,61,82
868,0.019214152014874784,34,24,8,18,109,130
869,0.013124890595773209,34,22,9,21,130,240
870,0.015507635414099455,34,22,9,21,108,138
871,0.015316846262506158,34,21,12,25,113,128
872,0.008300482528965404,34,24,8,18,71,92
873,0.014198813764128071,34,21,10,23,92,128
874,0.022328722258162154,34,22,9,21,118,178
875,0.018284806837135587,34,22,7,19,90,176
876,0.022248829227233105,34,21,10,23,128,190
877,0.025900076997782195,34,18,7,23,137,354
878,0.017904645345688183,34,21,9,22,93,144
879,0.00811722773609937,34,24,8,18,99,126
880,0.016176982640690424,34,24,10,20,98,98
881,0.011174733128205005,34,21,9,22,98,154
882,0.022112503146396817,34,21,8,21,80,140
883,0.003237608667632917,34,22,9,21,108,152
884,0.020379630659654677,34,22,9,21,94,138
885,0.010304592230775012,34,20,9,23,138,300
886,0.020422838862015895,34,25,7,16,62,86
887,0.01666887245551374,34,24,8,18,100,142
888,0.0299846903441839,34,21,10,23,138,168
889,0.019237558637732924,34,20,9,23,105,186
890,0.029855509243680953,34,22,9,21,126,226
891,0.011111248216274058,34,20,9,23,136,230
892,0.02107426252421027,34,24,7,17,103,200
893,0.020894969193204306,34,20,9,23,104,166
894,0.017648292730206072,34,22,9,21,113,186
895,0.026162683022684013,34,22,8,20,119,194
896,0.011925597395978309,34,23,10,21,106,130
897,0.02334056065817902,34,18,14,30,139,160
898,0.010317887785526864,34,24,7,17,82,142
899,0.013421011748478772,34,24,6,16,80,152
900,0.010397195565620632,34,24,8,18,86,126
901,0.013198606252291259,34,17,11,28,100,166
902,0.023512391314380987,34,25,8,17,76,100
903,0.010245445005326231,34,23,8,19,89,140
904,0.015700477376983876,34,21,9,22,99,144
905,0.01677015731128565,34,20,11,25,97,136
906,0.022250130285395575,34,23,11,22,102,102
907,0.026553162402378094,34,21,11,24,113,134
908,0.010792350917629503,34,23,7,18,99,168
909,0.01985003103002636,34,21,12,25,134,158
910,0.027809716006861857,34,21,7,20,76,172
911,0.020482334875140364,34,23,10,21,85,100
912,0.016230417168636234,34,19,9,24,105,174
913,0.01094794511959267,34,22,10,22,117,144
914,0.015631254036930782,34,18,10,26,99,184
915,0.01615680715979541,34,21,12,25,136,166
916,0.022384238680686952,34,20,11,25,104,134
917,0.012559553661088477,34,22,10,22,119,158
918,0.02223964069427302,34,21,10,23,97,130
919,0.02968796460649073,34,20,9,23,110,186
920,0.010458985075006984,34,24,6,16,68,132
921,0.03209354025777708,34,23,9,20,91,112
922,0.016010325574303954,34,21,10,23,117,156
923,0.019994579972826915,34,21,7,20,90,210
924,0.010351045460618102,34,22,11,23,127,142
925,0.012580697533797022,34,20,10,24,111,156
926,0.01737911586596149,34,20,13,27,169,184
927,0.012580671442578545,34,21,10,23,122,184
928,0.012397024982612019,34,20,8,22,114,242
929,0.016197378966951687,34,23,9,20,115,136
930,0.02611303983594939,34,19,11,26,98,154
931,0.01813248781906591,34,21,9,22,140,230
932,0.03017721579468427,34,20,9,23,96,164
933,0.0133600418518235,34,22,10,22,108,132
934,0.010933712020491065,34,18,10,26,153,282
935,0.01172962387602891,34,23,9,20,86,110
936,0.011211209233046086,34,20,9,23,102,162
937,0.013598975062225658,34,21,10,23,114,190
938,0.014762864591108565,34,20,11,25,141,174
939,0.014323444520114845,34,20,11,25,129,168
940,0.032408027310919726,34,19,12,27,131,188
941,0.014282290512617458,34,23,8,19,88,136
942,0.01948565160483385,34,20,11,25,138,192
943,0.036412935870768395,34,19,10,25,126,202
944,0.024877186498126022,34,21,8,21,131,328
945,0.011807775933487426,34,19,12,27,139,196
946,0.015420608641593878,34,22,8,20,94,130
947,0.012831412919276773,34,22,9,21,115,148
948,0.020822644266126372,34,24,8,18,77,98
949,0.012990589250489619,34,21,9,22,128,194
950,0.016971225437036302,34,20,9,23,107,180
951,0.012882037069223091,34,21,10,23,98,128
952,0.012524584511930503,34,23,9,20,103,142
953,0.014478375888589634,34,22,8,20,72,120
954,0.016082745810837417,34,23,8,19,105,156
955,0.010304592230775012,34,23,8,19,113,152
956,0.025437409632470882,34,22,10,22,116,140
957,0.012279928818338143,34,21,11,24,116,152
958,0.006393021642959351,34,20,7,21,112,250
959,0.013895689866380581,34,22,10,22,108,138
960,0.009227143270064499,34,23,8,19,90,142
961,0.01237507033987647,34,25,6,15,56,100
962,0.02761747692238503,34,24,8,18,83,104
963,0.01376186918617349,34,20,9,23,112,206
964,0.01663436700442413,34,19,9,24,136,238
965,0.016150607379397067,34,25,7,16,81,114
966,0.029414189805578625,34,24,7,17,73,118
967,0.009883729129230794,34,24,9,19,106,130
968,0.030774282816508486,34,21,8,21,103,198
969,0.01501113696050688,34,25,6,15,71,112
970,0.01580274674376419,34,23,10,21,113,146
971,0.021768034534145317,34,20,11,25,127,160
972,0.013371279477006927,34,21,10,23,117,162
973,0.010512601870923274,34,24,7,17,73,112
974,0.011641746975326349,34,21,11,24,83,104
975,0.028374375326588975,34,19,11,26,138,204
976,0.01907815018773032,34,19,7,22,96,246
977,0.01629979158141165,34,25,7,16,61,82
978,0.010998013500403823,34,19,10,25,131,214
979,0.015527540163269116,34,21,8,21,114,186
980,0.02168325259304022,34,21,11,24,115,142
981,0.02270495376503498,34,21,8,21,139,258
982,0.011864825464077716,34,21,10,23,102,138
983,0.02522538633981164,34,21,10,23,132,168
984,0.02374509704213361,34,21,10,23,126,174
985,0.006165359356942575,34,22,8,20,135,226
986,0.011864825464077716,34,19,9,24,146,270
987,0.016920363836639196,34,22,7,19,76,142
988,0.01723224626647933,34,22,8,20,115,192
989,0.005878639618005409,34,22,8,20,100,154
990,0.0053341011477410355,34,22,6,18,64,136
991,0.019531418405079465,34,22,10,22,85,106
992,0.011684252168710385,34,22,10,22,89,110
993,0.018555099464331766,34,20,11,25,110,152
994,0.012180667126123184,34,22,10,22,110,150
995,0.018691732648438167,34,22,9,21,76,136
996,0.014865705041714163,34,22,10,22,106,130
997,0.011127124790744139,34,20,8,22,119,218
998,0.028133837277636905,34,21,7,20,94,228
999,0.032228150991786275,34,21,10,23,125,190
1000,0.015732425312364726,34,24,8,18,106,138
1001,0.02538916714130513,34,23,8,19,78,122
1002,0.00902236027931852,34,20,9,23,113,188
1003,0.0038893433678925914,34,19,11,26,131,222
1004,0.019565331825218912,34,24,8,18,77,98
1005,0.013092278002403673,34,23,9,20,113,134
1006,0.015953864887603288,34,19,9,24,144,354
1007,0.007943938186849575,34,22,9,21,140,182
1008,0.015507635414099455,34,21,7,20,101,200
1009,0.014600387541746057,34,20,10,24,122,184
1010,0.02522538633981164,34,20,10,24,133,202
1011,0.018215235589457035,34,24,9,19,101,110
1012,0.03309384437150173,34,21,9,22,132,204
1013,0.010303872358552974,34,21,8,21,124,210
1014,0.012369891277201603,34,23,8,19,105,156
1015,0.010245445005326231,34,21,8,21,125,252
1016,0.016026878739802075,34,18,10,26,120,198
1017,0.013314934648694363,34,19,8,23,107,264
1018,0.01315667550338756,34,21,9,22,97,148
1019,0.03029524990179891,34,20,10,24,140,198
1020,0.019033466365034515,34,20,9,23,111,208
1021,0.01607505488622943,34,21,9,22,90,132
1022,0.008682519150791039,34,19,10,25,120,206
1023,0.013584532810573285,34,22,11,23,120,132
1024,0.02382528690220974,34,19,9,24,110,184
1025,0.00937453517604682,34,22,8,20,95,158
1026,0.013127955888938704,34,21,9,22,118,238
