bootstrap_replicate,bootstrap_statistic,n_contributing_bootstrap_clusters,n_unique_source_patients,n_source_patients_selected_more_than_once,n_bootstrap_copies_from_repeated_source_patients,n_profiles_from_repeated_source_patient_copies,n_pre_exclusion_zero_distance_external_candidates
3020,0.012375067908325457,44,32,13,27,126,132
3021,0.013101242997042389,46,32,8,22,128,228
3022,0.014712451050559308,45,29,13,30,154,236
3023,0.012525578750103024,42,31,11,26,101,158
3024,0.025045129441969613,44,26,13,33,153,254
3025,0.022517254441013407,41,28,11,29,112,174
3026,0.012681472324600582,44,31,11,26,113,158
3027,0.013983033736599676,45,29,14,31,135,186
3028,0.02522538633981164,43,28,13,31,136,218
3029,0.024691058873218506,41,28,10,28,103,220
3030,0.01666261501440724,44,29,11,28,111,192
3031,0.013518885085911161,45,30,9,25,96,186
3032,0.010007998699115409,41,27,13,32,126,188
3033,0.01404848305491662,44,31,12,27,91,146
3034,0.01693882964454052,43,31,9,24,103,202
3035,0.014822943476557306,43,30,12,28,123,182
3036,0.011180302149802021,44,30,14,30,151,178
3037,0.018860010596122034,42,31,11,26,104,140
3038,0.03064607737869959,44,31,12,27,113,160
3039,0.018983272493012335,43,30,14,30,142,160
3040,0.011472345737829945,42,29,12,29,109,184
3041,0.010627609634519669,44,26,14,34,161,242
3042,0.02348903230021166,45,32,11,25,113,152
3043,0.01065000869761823,42,27,13,32,120,228
3044,0.015478043650356578,45,27,15,34,139,184
3045,0.019023665660721695,44,29,12,29,122,188
3046,0.02467847208806874,45,27,14,33,151,232
3047,0.019214235340445855,44,29,14,31,140,176
3048,0.024812741179377863,44,28,14,32,123,174
3049,0.025617526367125942,45,28,16,34,133,160
3050,0.012032726377464952,44,31,9,24,71,128
3051,0.004781073810048345,45,31,10,25,143,212
3052,0.020395012316092972,44,27,14,33,155,238
3053,0.019754773816761613,44,33,11,24,77,92
3054,0.022153945075593623,43,35,10,21,73,82
3055,0.012844869702929362,45,31,9,24,105,208
3056,0.019287910529151686,44,27,17,36,150,174
3057,0.020411249569342607,44,28,13,31,133,204
3058,0.016498983447172003,45,31,10,25,155,276
3059,0.017892477492662186,46,30,12,28,114,154
3060,0.0213039060431175,42,30,13,29,108,154
3061,0.025408559246146586,46,28,13,31,118,174
3062,0.016683788385214032,42,24,15,37,143,236
3063,0.02561346746260562,45,28,9,27,111,274
3064,0.020605009341569884,46,33,9,22,69,106
3065,0.013218206690732814,40,28,13,31,103,130
3066,0.01998078647739139,45,30,12,28,163,250
3067,0.022112503146396817,42,33,10,23,84,154
3068,0.015001080850895118,41,26,16,36,170,236
3069,0.01917618165648212,43,28,12,30,146,230
3070,0.016480088509048127,44,31,13,28,95,110
3071,0.017044835083259893,44,26,12,32,148,286
3072,0.015743707056685416,42,29,12,29,104,164
3073,0.02491726374902506,41,33,10,23,77,92
3074,0.01586962349243219,46,31,12,27,156,248
3075,0.016623700976762856,45,28,13,31,102,180
3076,0.017132045535206322,43,29,14,31,112,148
3077,0.016677279596636826,42,29,13,30,98,152
3078,0.010498710233990155,45,28,13,31,147,222
3079,0.013761829420558556,44,35,9,20,94,118
3080,0.01613925044941165,44,28,13,31,131,190
3081,0.010245445005326231,46,29,12,29,135,234
3082,0.03767332839742599,45,25,12,33,166,352
3083,0.016280453944299,43,28,15,33,131,152
3084,0.009464334463715432,44,32,11,25,116,208
3085,0.019754773816761613,45,34,11,23,107,122
3086,0.014420114540326268,46,28,13,31,159,284
3087,0.022098718954269923,44,28,12,30,130,208
3088,0.020181235371929417,43,29,12,29,112,160
3089,0.018023250933949422,44,32,10,24,103,148
3090,0.013491510785202804,41,28,15,33,133,160
3091,0.02187046175681589,44,31,12,27,110,140
3092,0.015671250549658206,43,30,10,26,80,152
3093,0.01795713923862194,43,31,13,28,73,88
3094,0.018412018212801695,45,32,9,23,102,168
3095,0.017600319693477307,44,27,13,32,157,220
3096,0.021364571686254122,45,32,10,24,93,132
3097,0.016150607379397067,43,30,13,29,107,146
3098,0.013570326244225054,46,29,11,28,133,230
3099,0.016878027792443913,46,27,14,33,107,158
3100,0.014647638782451417,46,27,14,33,147,216
3101,0.010245445005326231,43,32,12,26,111,126
3102,0.016117493789562336,44,31,13,28,140,156
3103,0.012089267301998836,45,28,11,29,103,198
3104,0.0250033295803584,44,29,11,28,148,342
3105,0.013670374656545775,46,32,10,24,102,144
3106,0.020347894388108412,45,33,12,25,104,110
3107,0.014506394205725928,45,30,13,29,138,180
3108,0.030237186881497694,45,29,13,30,117,170
3109,0.014606873607842689,46,27,15,34,153,192
3110,0.019367652062790897,42,27,13,32,110,188
3111,0.015271219188422738,46,27,13,32,162,264
3112,0.023014739006214036,43,27,13,32,119,168
3113,0.021031937421067855,45,28,12,30,101,168
3114,0.010245445005326231,45,31,13,28,155,194
3115,0.02387752932285489,44,31,12,27,102,126
3116,0.01401809376811769,45,30,14,30,110,128
3117,0.02349311597500757,45,29,14,31,114,152
3118,0.022112503146396817,41,28,13,31,141,264
3119,0.023569240361231647,43,28,10,28,148,290
3120,0.010931206015359105,46,32,12,26,123,138
3121,0.013184204513228673,45,31,11,26,110,164
3122,0.018729678320559003,44,31,12,27,108,168
3123,0.015507635414099455,45,30,11,27,150,286
3124,0.013177741475428724,44,30,12,28,139,216
3125,0.010337534819105404,45,28,11,29,125,230
3126,0.01217358904557541,42,32,9,23,65,104
3127,0.012282164958563865,44,31,12,27,109,158
3128,0.026347448467603576,44,29,11,28,121,226
3129,0.014991835119491023,45,27,12,31,164,270
3130,0.022194754670542577,45,25,15,36,189,396
3131,0.022112503146396817,46,29,13,30,168,258
3132,0.016026878739802075,45,28,13,31,112,164
3133,0.011817233247439565,44,29,11,28,111,176
3134,0.015754176405490983,44,30,12,28,141,228
3135,0.011132335357164097,46,28,14,32,111,156
3136,0.015687099937841398,45,31,11,26,119,204
3137,0.016402913151970677,45,28,14,32,122,176
3138,0.007842343009713308,46,27,13,32,121,238
3139,0.01751500389890603,42,31,11,26,100,144
3140,0.013745793394818892,44,29,12,29,146,230
3141,0.028922120869639703,44,28,15,33,149,246
3142,0.021037975734939915,46,31,12,27,112,140
3143,0.017262289090395996,44,31,11,26,103,136
3144,0.026669426448403116,45,27,10,29,159,350
3145,0.023607028610615907,45,29,15,32,135,156
3146,0.005058169497473598,45,26,13,33,127,214
3147,0.011258233038658153,45,31,12,27,104,146
3148,0.007909074469953578,44,28,15,33,106,136
3149,0.023737559526069922,44,29,11,28,126,270
3150,0.019622274340801577,43,30,15,31,130,142
3151,0.013952598964649413,42,30,12,28,121,176
3152,0.02125040062433969,46,29,14,31,141,192
3153,0.014712451050559308,45,31,11,26,100,142
3154,0.02589819567215472,41,27,13,32,128,228
3155,0.02623793606337718,45,24,16,38,162,234
3156,0.024302935711577323,43,26,13,33,127,204
3157,0.013360027568421848,45,32,14,28,112,112
3158,0.0259734659820548,45,29,11,28,113,200
3159,0.01168551495694415,43,30,11,27,103,140
3160,0.012595885439440277,46,29,11,28,122,234
3161,0.022153366071625463,44,32,9,23,67,118
3162,0.018066545273610568,45,30,13,29,152,176
3163,0.030632782293841948,45,31,11,26,100,136
3164,0.014202746173260769,43,26,16,36,165,280
3165,0.0186515366962196,46,28,15,33,183,296
3166,0.016809791415659817,44,29,12,29,136,214
3167,0.02262265564921217,45,29,14,31,149,198
3168,0.008503784798455837,45,29,14,31,142,196
3169,0.01432630237718098,44,30,11,27,137,224
3170,0.012017583733605341,44,29,13,30,130,172
3171,0.012304533842033075,45,28,13,31,150,252
3172,0.01294047927565117,44,31,9,24,106,358
3173,0.014810830377184881,44,30,13,29,110,156
3174,0.016937518512165142,42,31,13,28,102,120
3175,0.020583105978029897,43,30,14,30,145,178
3176,0.013518885085911161,46,30,11,27,104,170
3177,0.015199021275964897,41,30,13,29,74,92
3178,0.013985327950466832,44,26,16,36,164,240
3179,0.022701965912344427,44,32,10,24,92,128
3180,0.019194187786419015,44,30,12,28,109,170
3181,0.016965968815747294,43,29,13,30,91,140
3182,0.02125431350405972,45,30,10,26,105,192
3183,0.015470262367896129,44,30,14,30,164,252
3184,0.02287992671687812,45,30,11,27,91,154
3185,0.019361895653640895,41,31,10,25,83,118
3186,0.015924295413283,46,30,10,26,103,180
3187,0.011062102100758503,45,28,7,25,121,322
3188,0.014166276375554114,42,34,11,23,87,90
3189,0.02578373155595775,45,31,11,26,105,156
3190,0.02984490957865056,45,27,13,32,139,202
3191,0.013603233125622782,45,32,11,25,96,124
3192,0.027988268862842607,46,30,13,29,136,174
3193,0.014139811565299296,45,29,12,29,127,186
3194,0.014750786093066327,45,32,9,23,74,120
3195,0.014287834399852248,44,30,13,29,132,186
3196,0.009712597457312858,45,30,12,28,130,202
3197,0.022562469673068374,45,29,13,30,143,182
3198,0.012274986437637699,42,31,10,25,94,154
3199,0.025134573473059342,44,29,13,30,147,222
3200,0.021643713247529006,46,29,10,27,95,174
3201,0.013821643664204311,43,28,11,29,109,200
3202,0.011060147701595222,42,30,13,29,119,140
3203,0.02463054811339488,44,29,13,30,107,152
3204,0.012520837786695369,45,32,11,25,124,172
3205,0.02476183242095409,45,27,13,32,127,190
3206,0.02387193219076464,43,33,12,25,93,108
3207,0.00560958097921662,44,33,10,23,154,248
3208,0.01236543064026727,46,30,14,30,110,134
3209,0.021276573921712366,41,30,13,29,69,90
3210,0.01697462310374736,45,29,11,28,135,234
3211,0.024884820481140782,45,33,12,25,112,124
3212,0.013018326098805488,44,27,16,35,165,222
3213,0.01147374348488392,41,30,12,28,86,122
3214,0.016418262335308638,44,28,11,29,155,316
3215,0.013581408436837118,45,28,14,32,128,170
3216,0.012128346815656027,43,30,13,29,130,178
3217,-0.0011910810474767136,42,25,11,32,132,296
3218,0.015498706619852629,45,30,11,27,87,162
3219,0.018530051184010396,42,26,12,32,109,244
3220,0.011689256429118434,44,29,9,26,119,258
3221,0.017698683800408885,44,35,10,21,88,100
3222,0.022996544198734946,45,31,11,26,129,210
3223,0.015957457848436392,45,30,11,27,80,120
3224,0.004428915521288393,44,29,13,30,157,236
3225,0.013846718125262308,43,29,14,31,116,140
3226,0.016528829708040725,41,28,13,31,87,146
3227,0.01677255747626248,40,29,14,31,100,120
3228,0.018262310813201177,45,26,17,37,186,240
3229,0.01215596866435234,40,27,13,32,124,180
3230,0.0211417901535413,42,30,10,26,104,152
3231,0.011507653407728243,44,30,11,27,104,182
3232,0.018346716605774326,43,34,9,21,97,160
3233,0.013638015309944976,44,32,10,24,98,140
3234,0.012008141012115253,43,31,14,29,121,124
3235,0.012861991803529094,45,30,13,29,130,172
3236,0.012899868562612285,45,28,15,33,129,154
3237,0.01620301868217377,44,26,13,33,122,236
3238,0.011336650790889885,44,30,12,28,113,158
3239,0.009503807922963792,46,32,12,26,125,140
3240,0.009992761353036714,44,29,14,31,163,204
3241,0.022131431198699432,45,31,13,28,98,130
3242,0.007108623941762607,44,29,11,28,136,238
3243,0.014596249915298579,46,28,10,28,97,248
3244,0.018723562697040938,43,27,13,32,127,222
3245,0.02091961649878065,46,30,11,27,150,222
3246,0.016160438425496026,43,27,12,31,117,204
3247,0.02031791071097187,46,27,14,33,127,178
3248,0.01299809424257714,45,30,12,28,117,162
3249,0.01471828623673685,45,31,11,26,87,124
3250,0.02789203067765869,45,31,11,26,120,170
3251,0.01181124556248395,46,32,11,25,139,202
3252,0.01956336203455733,45,32,10,24,89,128
3253,0.01023460920191159,44,30,13,29,102,148
3254,0.012876541147926766,43,26,11,31,120,308
3255,0.013868510905785107,44,30,11,27,85,142
3256,0.01660900358273877,46,33,9,22,110,178
3257,0.017877805616558915,44,27,13,32,137,230
3258,0.01908949876564944,44,30,9,25,107,218
3259,0.027912175141258412,46,29,11,28,112,180
3260,0.025041171066648667,46,27,14,33,165,240
3261,0.01985003103002636,43,29,13,30,115,166
3262,0.006789467691404566,45,27,12,31,164,294
3263,0.012838045945319732,43,28,10,28,111,214
3264,0.017132045535206322,45,30,11,27,74,136
3265,0.019146819678154365,44,28,13,31,153,230
3266,0.007804564563129699,46,29,13,30,100,162
3267,0.01603536500547873,44,28,11,29,116,212
3268,0.022153945075593623,41,29,11,28,101,170
3269,0.010466308532504652,46,26,11,31,132,268
3270,0.011431571135803929,42,29,12,29,147,228
3271,0.01760148661745809,44,30,9,25,95,200
3272,0.01694754694626831,46,29,13,30,112,154
3273,0.01077590846029701,45,33,13,26,110,110
3274,0.018940233232090653,44,28,14,32,187,326
3275,0.017090045375116072,44,35,9,20,92,110
3276,0.013082700868998598,46,28,12,30,142,214
3277,0.014694007626813478,42,29,12,29,93,138
3278,0.016335552771324216,45,26,17,37,191,224
3279,0.022517254441013407,44,30,12,28,119,164
3280,0.02081510731868333,45,28,14,32,143,216
3281,0.018818047868397046,41,27,14,33,147,248
3282,0.02057728021579467,42,30,11,27,97,170
3283,0.0158017565241367,42,31,12,27,75,102
3284,0.019622274340801577,42,27,13,32,108,158
3285,0.013213172754594119,44,30,13,29,113,158
3286,0.015517362998518233,45,33,9,22,102,144
3287,0.01464773718928794,45,30,12,28,140,218
3288,0.0112207878449756,39,29,13,30,96,122
3289,0.016205699375821156,42,31,13,28,132,150
3290,0.016746463174508355,45,35,9,20,85,100
3291,0.014064254051862062,45,29,11,28,94,184
3292,0.013119697985095265,44,28,13,31,120,198
3293,0.011503332604197641,43,28,13,31,131,238
3294,0.014115062772068643,45,30,11,27,114,184
3295,0.012077971789258637,45,29,12,29,130,206
3296,0.01616820052357478,46,28,11,29,111,282
3297,0.013018326098805488,46,26,13,33,132,250
3298,0.012569319007907136,46,31,14,29,106,130
3299,0.01113458025570645,46,24,12,34,170,320
3300,0.021647457521944448,45,29,12,29,130,214
3301,0.014011614203439257,45,31,15,30,108,108
3302,0.016402913151970677,41,26,14,34,149,260
3303,0.020120754117218115,44,28,12,30,151,232
3304,0.010519146380993293,43,27,12,31,146,226
3305,0.011114329730810224,45,32,11,25,97,130
3306,0.012789095308133741,44,26,11,31,143,284
3307,0.016355558253734845,43,27,13,32,106,170
3308,0.022767323096759683,42,27,13,32,119,202
3309,0.013686503211608823,44,29,13,30,161,280
3310,0.011259133361423687,45,31,13,28,119,134
3311,0.013136467672941944,44,27,14,33,133,220
3312,0.01137998538403405,42,30,14,30,103,118
3313,0.010245445005326231,43,31,13,28,180,260
3314,0.016498983447172003,42,31,12,27,80,104
3315,0.01913984539400823,44,28,14,32,106,172
3316,0.011607005101731904,46,29,11,28,125,190
3317,0.015022037208909322,42,28,12,30,138,248
3318,0.020797223561231586,45,31,14,29,112,124
3319,0.009595218669781455,43,27,13,32,141,228
3320,0.025168709908529957,45,30,12,28,117,164
3321,0.020254264738083706,42,28,14,32,129,176
3322,0.02178673239497754,45,32,11,25,115,142
3323,0.02916437743905946,42,27,15,34,124,178
3324,0.018567707104142427,44,33,11,24,98,138
3325,0.018723562697040938,45,32,8,22,82,154
3326,0.018749529478188753,43,28,12,30,108,156
3327,0.009444098059500812,45,33,10,23,110,170
3328,0.02110810456415388,44,27,15,34,142,206
3329,0.02129007802981045,46,28,13,31,140,200
3330,0.02008623501029973,40,29,13,30,119,170
3331,0.012304533842033075,45,30,11,27,114,192
3332,0.021117254785940967,45,33,10,23,134,220
3333,0.011878348623382357,42,29,12,29,148,236
3334,0.008963798021347575,46,30,11,27,115,172
3335,0.014789089218948295,43,31,12,27,83,124
3336,0.007920174155730805,46,27,14,33,119,176
3337,0.01907815018773032,43,28,14,32,124,166
3338,0.01873724405145152,42,32,9,23,101,164
3339,0.014186536067943359,43,31,10,25,88,154
3340,0.013578693264322247,45,31,13,28,129,168
3341,0.01683693623570337,43,29,13,30,114,156
3342,0.013148857072173468,42,31,10,25,117,230
3343,0.015996895801024615,44,29,13,30,154,258
3344,0.018844172748915356,46,29,14,31,118,154
3345,0.011159449125395564,41,30,13,29,112,136
3346,0.013018326098805488,42,29,13,30,103,178
3347,0.029629775593894535,43,30,12,28,103,156
3348,0.009451555112596797,44,30,14,30,104,122
3349,0.020275692658500453,44,27,14,33,118,180
3350,0.01616553340558561,46,27,14,33,134,212
3351,0.024080796853519583,46,30,10,26,148,244
3352,0.018983272493012335,45,30,10,26,99,164
3353,0.01426773695594051,44,29,13,30,138,190
3354,0.020623810511199776,43,29,11,28,101,196
3355,0.013281998510632075,43,31,11,26,119,170
3356,0.017262289090395996,39,30,12,28,105,132
3357,0.016128314319508175,44,30,10,26,86,152
3358,0.014740278064339023,45,30,15,31,140,146
3359,0.01265078069154587,46,29,10,27,95,176
3360,0.026138957717369828,44,31,12,27,111,150
3361,0.020797848835783714,43,33,9,22,71,126
3362,0.01249288193946771,45,31,13,28,134,152
3363,0.02172822955314479,45,29,13,30,136,196
3364,0.009494854730739799,45,28,11,29,154,300
3365,0.018282469264089593,44,30,13,29,130,166
3366,0.01000176586952009,45,28,13,31,127,172
3367,0.011098185502790792,46,28,11,29,137,248
3368,0.02280411269377989,44,33,9,22,112,200
3369,0.013181697262359238,44,31,11,26,105,174
3370,0.015404155008675806,42,30,13,29,134,182
3371,0.014854961421876485,41,29,12,29,122,176
3372,0.015194120335601694,44,27,14,33,118,170
3373,0.028074605481682818,44,29,13,30,97,142
3374,0.015308458585280522,43,28,14,32,148,202
3375,0.012701559777717447,43,30,14,30,124,142
3376,0.027290179984836696,40,29,11,28,120,194
3377,0.015100221094288227,44,27,11,30,168,344
3378,0.018924440919173332,46,32,9,23,86,140
3379,0.01966056685127775,42,27,12,31,166,268
3380,0.012844869702929362,43,32,11,25,92,128
3381,0.01495374875790155,44,28,13,31,130,216
3382,0.02946158359598526,42,32,12,26,132,220
3383,0.02741287507774461,44,26,16,36,151,202
3384,0.02053928386286185,46,31,12,27,131,206
3385,0.00937453517604682,44,31,13,28,110,128
3386,0.028041594774712256,45,28,13,31,152,260
3387,0.020008017215296048,42,30,12,28,135,188
3388,0.00982938416495547,43,29,14,31,121,154
3389,0.013938420466651346,44,31,10,25,156,328
3390,0.03201727291211891,44,24,16,38,124,172
3391,0.017105373572676073,45,29,15,32,142,172
3392,0.018596016375337022,46,31,11,26,147,232
3393,0.011210852576192247,43,28,15,33,124,170
3394,0.01816139390262977,44,29,14,31,152,182
3395,0.017502670663112,45,32,10,24,115,196
3396,0.014323444520114845,45,27,13,32,115,178
3397,0.01983913732543962,44,27,12,31,142,256
3398,0.017538912647286197,44,33,11,24,74,92
3399,0.01008643277091615,46,29,14,31,138,174
3400,0.013066174561104787,44,29,15,32,136,160
3401,0.015648660483198705,44,30,11,27,103,178
3402,0.018979115435761522,44,29,14,31,123,148
3403,0.011055135234701974,44,26,12,32,127,214
3404,0.01401497784827864,45,31,12,27,118,142
3405,0.0076673112232887725,45,32,13,27,102,126
3406,0.029039166672426814,45,31,12,27,117,162
3407,0.008995649560572708,46,31,15,30,154,154
3408,0.01694158067520931,46,26,15,35,143,206
3409,0.013148489500966924,46,36,8,18,76,106
3410,0.01977313001700009,44,27,13,32,96,162
3411,0.028513464874591152,41,25,12,33,135,308
3412,0.01163188555206586,46,32,12,26,117,132
3413,0.014569484748354074,45,31,11,26,153,240
3414,0.026427459951784794,44,27,13,32,168,262
3415,0.016922629780975987,46,31,12,27,98,128
3416,0.022135301481213926,44,29,11,28,102,180
3417,0.018272426968341582,43,27,12,31,131,208
3418,0.032758463938837634,43,29,10,27,98,206
3419,0.015199021275964897,45,36,9,19,114,144
3420,0.013429165258686024,43,30,11,27,117,238
3421,0.017663709099305758,45,28,11,29,159,318
3422,0.01844467956582524,41,30,11,27,79,130
3423,0.011814611469637044,46,29,13,30,154,304
3424,0.013788149565934646,44,33,12,25,111,120
3425,0.013883734067708393,46,29,13,30,138,198
3426,0.025638821691920582,43,30,13,29,141,186
3427,0.013927213271296954,46,29,12,29,172,312
3428,0.012638559822343257,46,27,12,31,128,230
3429,0.023249840849836223,43,27,14,33,133,192
3430,0.026655872613899415,45,29,11,28,121,220
3431,0.016177127292194907,42,30,14,30,119,152
